filepath,label
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5443.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5213.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5261.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5452.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3923.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4111.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5184.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3981.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5519.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4263.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5128.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4155.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5137.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5312.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5562.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4105.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5382.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4267.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5330.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4233.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5323.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5278.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4305.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4283.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5417.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5408.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5294.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4043.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5243.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5476.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3910.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5221.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4031.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3906.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3932.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4266.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5701.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5664.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4185.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5380.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5177.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4146.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5253.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5066.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5617.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5554.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5383.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4078.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5214.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4268.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4073.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5361.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4148.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5210.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4042.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5396.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4319.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5075.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5292.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4230.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5399.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5083.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4024.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4035.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5284.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5166.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5084.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3971.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3967.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5553.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3945.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5112.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5639.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4044.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5449.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4017.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4082.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4186.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4033.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5117.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4159.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5627.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5588.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5707.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4128.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5432.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3914.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3974.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5218.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3873.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5508.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5074.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5593.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5201.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5580.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5267.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4193.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5570.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4106.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4110.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5401.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4272.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4135.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4041.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5567.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5690.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5362.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5471.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5405.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5367.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5566.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5061.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5257.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5144.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5524.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5658.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5538.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3854.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_3953.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4144.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4314.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4084.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4242.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5656.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4199.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5360.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_4166.jpg,0
/home/brayone-xv/Documents/My File/CODE/pijak-by-dicoding/SML_System_Muhammad Rahman/Eksperimen_SML_Muhammad_Rahman/preprocessing/sampah-daur-ulang/DATASETS/Kaca/R_5135.jpg,0
